user_id,anime_title,genre,region,watch_minutes,episodes_completed,days_inactive,subscription_months,ad_clicks,retained,churn_risk,homepage_click,started_episode,completed_episode,returned_next_day
3710,One Piece,Fantasy,Asia,225,9,47,47,8,1,Low,1,1,1,1
3711,Demon Slayer,Fantasy,Europe,64,13,47,2,13,0,High,0,0,0,0
3712,Solo Leveling,Comedy,Europe,189,16,11,6,19,1,Low,1,1,0,0
3713,One Piece,Adventure,Latin America,128,1,28,11,4,1,Low,1,1,1,1
3714,Demon Slayer,Fantasy,Asia,101,3,28,15,19,0,Low,1,1,0,0
3715,Chainsaw Man,Fantasy,Latin America,236,19,22,9,1,1,Low,1,1,0,0
3716,Chainsaw Man,Action,Europe,169,8,25,12,9,1,Low,0,0,0,0
3717,Chainsaw Man,Action,Latin America,128,18,36,36,8,1,Low,0,0,0,0
3718,Chainsaw Man,Fantasy,Europe,127,6,31,28,6,1,Low,0,0,0,0
3719,Solo Leveling,Action,Europe,151,20,51,23,17,0,Low,1,1,1,0
3720,Attack on Titan,Comedy,Europe,121,6,37,27,11,1,Low,0,0,0,0
3721,Demon Slayer,Fantasy,North America,191,5,56,24,10,1,Low,0,0,0,0
3722,Solo Leveling,Action,North America,143,12,5,14,9,0,Low,1,1,1,1
3723,Chainsaw Man,Comedy,Latin America,180,9,7,35,12,1,Low,1,0,0,0
3724,Spy x Family,Action,Europe,148,9,16,27,8,0,Low,0,0,0,0
3725,Attack on Titan,Action,North America,174,17,11,21,15,0,Low,1,1,1,0
3726,Spy x Family,Action,Latin America,193,19,21,13,16,1,Low,1,1,1,0
3727,One Piece,Fantasy,Latin America,207,17,13,8,4,1,Low,0,0,0,0
3728,Spy x Family,Adventure,Latin America,159,22,33,44,5,1,Low,0,0,0,0
3729,One Piece,Action,Latin America,105,16,18,44,9,1,Low,0,0,0,0
3730,One Piece,Comedy,Latin America,133,12,5,44,10,0,Low,1,1,0,0
3731,Chainsaw Man,Fantasy,Asia,138,3,17,34,1,0,Low,0,0,0,0
3732,One Piece,Fantasy,Europe,117,14,35,42,6,1,Low,1,1,1,1
3733,Jujutsu Kaisen,Comedy,Latin America,110,17,53,23,13,0,Low,1,1,1,1
3734,Demon Slayer,Action,Asia,146,22,36,9,3,0,Low,1,1,1,1
3735,Demon Slayer,Adventure,Europe,100,16,37,1,4,0,Low,0,0,0,0
3736,Chainsaw Man,Action,North America,92,21,14,36,18,1,Low,1,1,0,0
3737,Jujutsu Kaisen,Comedy,Latin America,72,12,37,46,19,1,High,1,1,1,1
3738,Spy x Family,Fantasy,Asia,159,2,39,16,9,0,Low,1,0,0,0
3739,Solo Leveling,Adventure,North America,153,8,8,25,5,0,Low,1,0,0,0
3740,Spy x Family,Fantasy,Asia,127,12,52,18,1,1,Low,1,1,1,0
3741,Solo Leveling,Comedy,Europe,179,21,53,34,2,1,Low,1,1,0,0
3742,One Piece,Action,Europe,100,16,5,38,14,0,Low,1,1,0,0
3743,Attack on Titan,Adventure,North America,155,8,53,3,9,1,Low,1,1,1,1
3744,Solo Leveling,Fantasy,Asia,142,16,1,20,16,1,Low,0,0,0,0
3745,Attack on Titan,Fantasy,Latin America,110,10,15,19,6,1,Low,0,0,0,0
3746,Demon Slayer,Fantasy,Latin America,120,20,51,13,1,0,Low,0,0,0,0
3747,Attack on Titan,Action,North America,117,15,0,17,6,1,Low,1,0,0,0
3748,Demon Slayer,Adventure,North America,150,4,29,14,14,1,Low,1,0,0,0
3749,Jujutsu Kaisen,Action,North America,163,15,59,30,2,1,Low,1,0,0,0
3750,Jujutsu Kaisen,Action,Asia,122,4,47,22,4,1,Low,1,0,0,0
3751,Chainsaw Man,Action,Latin America,111,11,32,43,7,1,Low,1,1,0,0
3752,Chainsaw Man,Comedy,Latin America,145,6,0,43,3,1,Low,1,0,0,0
3753,One Piece,Comedy,Latin America,73,4,38,29,17,1,High,0,0,0,0
3754,Solo Leveling,Comedy,North America,141,9,15,2,18,1,Low,1,0,0,0
3755,One Piece,Adventure,Latin America,202,9,16,8,7,1,Low,0,0,0,0
3756,Demon Slayer,Action,Europe,111,3,47,14,5,1,Low,0,0,0,0
3757,One Piece,Action,North America,132,23,47,34,4,1,Low,0,0,0,0
3758,Attack on Titan,Comedy,Latin America,180,5,37,13,4,0,Low,0,0,0,0
3759,Demon Slayer,Action,Asia,170,15,17,10,16,1,Low,1,0,0,0
3760,Chainsaw Man,Action,North America,142,9,21,8,5,1,Low,1,1,1,1
3761,Jujutsu Kaisen,Fantasy,Europe,137,2,21,7,12,1,Low,0,0,0,0
3762,Chainsaw Man,Action,Europe,90,3,59,13,8,1,High,1,1,1,0
3763,Solo Leveling,Fantasy,Asia,159,21,58,26,11,1,Low,1,1,0,0
3764,Demon Slayer,Action,Asia,86,12,34,32,9,1,High,0,0,0,0
3765,Demon Slayer,Adventure,North America,57,16,30,19,0,1,Low,1,0,0,0
3766,Attack on Titan,Comedy,North America,180,5,39,15,10,1,Low,0,0,0,0
3767,Solo Leveling,Fantasy,Europe,155,10,26,2,5,1,Low,1,1,0,0
3768,Jujutsu Kaisen,Comedy,Asia,175,15,35,37,2,1,Low,1,0,0,0
3769,Spy x Family,Fantasy,North America,110,14,54,19,5,0,Low,0,0,0,0
3770,Demon Slayer,Fantasy,Europe,158,14,3,33,8,0,Low,0,0,0,0
3771,Demon Slayer,Fantasy,Asia,122,23,48,39,7,1,Low,1,1,1,1
3772,Attack on Titan,Adventure,Europe,126,13,53,33,14,1,Low,1,1,1,1
3773,One Piece,Action,Latin America,178,16,4,1,5,0,Low,0,0,0,0
3774,Jujutsu Kaisen,Fantasy,Asia,134,8,24,39,10,0,Low,1,1,1,1
3775,Chainsaw Man,Adventure,North America,112,8,30,28,9,0,Low,1,1,1,0
3776,Solo Leveling,Fantasy,North America,85,17,13,17,10,1,Low,1,0,0,0
3777,Demon Slayer,Action,Latin America,154,17,29,6,3,1,Low,1,1,1,0
3778,Demon Slayer,Fantasy,Asia,182,3,46,44,12,1,Low,1,0,0,0
3779,Chainsaw Man,Adventure,Europe,108,1,56,20,7,1,Low,1,1,1,1
3780,Jujutsu Kaisen,Action,North America,167,17,11,47,19,1,Low,1,1,1,1
3781,One Piece,Adventure,Latin America,102,16,26,13,14,1,Low,1,0,0,0
3782,Demon Slayer,Action,Latin America,169,17,44,12,6,1,Low,0,0,0,0
3783,Jujutsu Kaisen,Action,Asia,141,2,23,30,0,1,Low,0,0,0,0
3784,Chainsaw Man,Comedy,Asia,150,14,54,21,8,1,Low,1,1,0,0
3785,Attack on Titan,Comedy,North America,112,7,29,2,7,0,Low,1,1,0,0
3786,One Piece,Comedy,Latin America,154,19,17,18,1,1,Low,0,0,0,0
3787,Solo Leveling,Action,Europe,116,1,13,28,13,0,Low,1,1,1,0
3788,Demon Slayer,Fantasy,Latin America,123,17,55,4,11,0,Low,1,1,0,0
3789,Jujutsu Kaisen,Adventure,Europe,79,10,18,42,16,1,Low,0,0,0,0
3790,Attack on Titan,Adventure,Europe,109,6,21,43,18,0,Low,1,1,1,1
3791,Solo Leveling,Adventure,North America,118,7,25,6,5,1,Low,0,0,0,0
3792,Spy x Family,Comedy,Latin America,152,6,6,38,4,0,Low,0,0,0,0
3793,Jujutsu Kaisen,Action,Europe,163,5,27,9,5,1,Low,1,0,0,0
3794,Jujutsu Kaisen,Comedy,Asia,115,2,37,20,2,1,Low,1,1,1,1
3795,Solo Leveling,Fantasy,Europe,133,18,4,45,15,1,Low,0,0,0,0
3796,Attack on Titan,Action,Asia,207,17,35,30,17,1,Low,1,1,1,1
3797,Spy x Family,Adventure,Asia,145,23,17,37,13,1,Low,1,0,0,0
3798,Chainsaw Man,Comedy,Latin America,118,7,56,38,14,1,Low,0,0,0,0
3799,Attack on Titan,Comedy,Asia,72,21,13,4,3,0,Low,0,0,0,0
3800,One Piece,Fantasy,Europe,105,19,47,38,10,0,Low,1,1,1,1
3801,Demon Slayer,Fantasy,Asia,104,7,22,13,4,1,Low,0,0,0,0
3802,Solo Leveling,Comedy,Latin America,219,23,54,35,8,1,Low,1,1,0,0
3803,Chainsaw Man,Fantasy,North America,106,7,51,30,4,0,Low,1,1,1,1
3804,Spy x Family,Adventure,Europe,142,16,13,42,6,1,Low,1,1,1,1
3805,Solo Leveling,Fantasy,Europe,154,12,31,4,17,0,Low,0,0,0,0
3806,Solo Leveling,Fantasy,Latin America,184,15,4,25,17,1,Low,1,1,0,0
3807,Attack on Titan,Comedy,Latin America,140,15,21,31,19,1,Low,1,1,1,1
3808,Demon Slayer,Comedy,Latin America,119,11,27,47,1,1,Low,0,0,0,0
3809,One Piece,Action,Latin America,116,2,42,12,12,1,Low,0,0,0,0
3810,Jujutsu Kaisen,Action,Europe,154,3,11,15,12,0,Low,0,0,0,0
3811,Jujutsu Kaisen,Comedy,North America,112,19,17,26,16,1,Low,1,0,0,0
3812,Solo Leveling,Fantasy,Asia,95,20,35,10,16,0,High,1,1,0,0
3813,Demon Slayer,Fantasy,Asia,119,15,30,12,5,1,Low,0,0,0,0
3814,Spy x Family,Action,North America,87,16,12,22,13,0,Low,1,1,0,0
3815,Spy x Family,Action,North America,214,1,19,40,13,0,Low,0,0,0,0
3816,Chainsaw Man,Action,North America,163,15,59,21,11,1,Low,1,1,0,0
3817,Attack on Titan,Adventure,Latin America,204,12,44,35,4,0,Low,1,1,0,0
3818,Demon Slayer,Adventure,Europe,159,7,35,7,4,0,Low,1,1,1,0
3819,Demon Slayer,Action,Europe,200,7,54,18,3,1,Low,1,1,1,0
3820,Attack on Titan,Fantasy,Europe,154,11,54,27,12,1,Low,1,1,0,0
3821,Spy x Family,Action,Latin America,169,20,6,35,3,1,Low,1,0,0,0
3822,Spy x Family,Adventure,Europe,54,11,22,47,17,1,Low,1,1,0,0
3823,Spy x Family,Fantasy,Latin America,103,17,33,2,15,1,Low,1,0,0,0
3824,Solo Leveling,Adventure,Europe,141,3,52,32,17,0,Low,0,0,0,0
3825,Demon Slayer,Fantasy,North America,142,16,57,15,1,1,Low,0,0,0,0
3826,Jujutsu Kaisen,Adventure,Asia,136,5,49,45,3,1,Low,0,0,0,0
3827,Attack on Titan,Fantasy,Asia,158,2,31,24,19,1,Low,1,1,1,1
3828,Spy x Family,Fantasy,Latin America,159,23,20,20,16,1,Low,1,1,0,0
3829,Chainsaw Man,Fantasy,Europe,174,7,59,10,19,0,Low,1,1,0,0
3830,Spy x Family,Fantasy,Asia,166,10,5,24,5,0,Low,0,0,0,0
3831,Spy x Family,Comedy,North America,188,5,15,24,17,0,Low,1,1,1,1
3832,One Piece,Adventure,North America,188,15,34,24,19,0,Low,1,1,0,0
3833,Solo Leveling,Adventure,North America,146,12,53,40,6,0,Low,1,1,1,0
3834,Attack on Titan,Comedy,Latin America,223,10,46,34,12,1,Low,1,1,1,1
3835,One Piece,Fantasy,Latin America,194,22,52,41,8,0,Low,1,1,1,1
3836,One Piece,Fantasy,Europe,107,17,19,40,1,1,Low,0,0,0,0
3837,Chainsaw Man,Adventure,North America,155,20,41,11,7,1,Low,1,1,1,0
3838,Demon Slayer,Comedy,Europe,66,20,40,26,13,1,High,0,0,0,0
3839,Chainsaw Man,Fantasy,Europe,73,11,10,1,17,1,Low,1,1,1,1
3840,Demon Slayer,Fantasy,North America,120,8,31,30,0,1,Low,1,0,0,0
3841,Demon Slayer,Fantasy,Europe,104,15,13,43,8,1,Low,1,1,0,0
3842,Attack on Titan,Action,Asia,120,2,23,18,8,1,Low,0,0,0,0
3843,Spy x Family,Comedy,Latin America,153,17,43,26,1,0,Low,1,0,0,0
3844,Attack on Titan,Fantasy,Europe,189,23,38,47,15,1,Low,1,1,0,0
3845,Solo Leveling,Action,North America,186,6,42,9,3,1,Low,0,0,0,0
3846,Demon Slayer,Comedy,Latin America,156,21,30,9,12,0,Low,1,1,0,0
3847,One Piece,Fantasy,Latin America,96,13,16,1,16,1,Low,1,1,1,1
3848,Spy x Family,Adventure,Europe,117,8,24,7,10,1,Low,1,1,1,1
3849,Jujutsu Kaisen,Action,Asia,165,11,8,44,1,1,Low,1,1,1,1
3850,Solo Leveling,Action,Europe,106,15,21,42,3,1,Low,0,0,0,0
3851,Attack on Titan,Fantasy,Asia,89,13,54,16,11,0,High,1,1,0,0
3852,Chainsaw Man,Fantasy,Latin America,159,18,44,38,1,1,Low,0,0,0,0
3853,Solo Leveling,Action,Europe,138,18,47,11,0,0,Low,1,0,0,0
3854,Solo Leveling,Adventure,North America,131,17,34,25,5,0,Low,1,1,0,0
3855,Spy x Family,Adventure,Europe,184,22,36,29,15,1,Low,1,1,0,0
3856,Solo Leveling,Comedy,Asia,183,13,54,19,1,1,Low,0,0,0,0
3857,Solo Leveling,Fantasy,Asia,211,3,16,18,13,0,Low,1,0,0,0
3858,Jujutsu Kaisen,Adventure,Europe,113,21,27,47,19,1,Low,1,0,0,0
3859,Chainsaw Man,Comedy,Asia,157,7,0,29,11,0,Low,1,1,1,0
3860,Chainsaw Man,Adventure,Latin America,140,12,52,16,18,1,Low,1,1,1,1
3861,Chainsaw Man,Fantasy,Europe,153,4,8,46,2,0,Low,1,1,1,0
3862,Demon Slayer,Comedy,Asia,94,11,54,40,18,1,High,1,1,0,0
3863,One Piece,Comedy,Europe,83,14,48,8,10,0,High,1,1,1,0
3864,Chainsaw Man,Comedy,Europe,138,18,12,34,3,1,Low,0,0,0,0
3865,Solo Leveling,Adventure,North America,106,7,46,6,16,0,Low,0,0,0,0
3866,Solo Leveling,Fantasy,Europe,177,5,31,45,16,1,Low,1,1,1,0
3867,Chainsaw Man,Comedy,North America,79,16,27,45,6,0,Low,1,1,1,0
3868,Spy x Family,Action,Asia,83,11,52,30,4,1,High,1,1,0,0
3869,Chainsaw Man,Fantasy,North America,123,22,30,44,18,0,Low,1,1,1,0
3870,Solo Leveling,Action,North America,78,3,7,34,18,1,Low,0,0,0,0
3871,Demon Slayer,Action,North America,207,16,7,21,8,0,Low,1,1,1,0
3872,Attack on Titan,Comedy,Latin America,132,11,59,12,16,1,Low,0,0,0,0
3873,Attack on Titan,Comedy,North America,115,10,33,6,8,0,Low,0,0,0,0
3874,Chainsaw Man,Adventure,Europe,158,23,22,39,13,0,Low,1,0,0,0
3875,Jujutsu Kaisen,Adventure,North America,175,23,9,6,4,0,Low,0,0,0,0
3876,Chainsaw Man,Adventure,Europe,148,2,36,4,1,0,Low,1,0,0,0
3877,Spy x Family,Fantasy,North America,137,16,47,9,14,1,Low,0,0,0,0
3878,Chainsaw Man,Adventure,Latin America,100,17,24,5,15,1,Low,1,1,1,1
3879,Attack on Titan,Action,Asia,165,10,50,10,18,0,Low,1,1,1,0
3880,Solo Leveling,Adventure,North America,196,18,32,47,0,1,Low,0,0,0,0
3881,Chainsaw Man,Comedy,North America,131,12,44,8,11,1,Low,1,1,1,0
3882,Solo Leveling,Adventure,Latin America,106,8,3,23,18,0,Low,1,1,1,1
3883,Solo Leveling,Fantasy,North America,147,3,6,4,19,0,Low,1,0,0,0
3884,Jujutsu Kaisen,Fantasy,Europe,140,20,32,37,14,1,Low,0,0,0,0
3885,Solo Leveling,Action,North America,91,3,1,7,4,0,Low,1,1,0,0
3886,Attack on Titan,Fantasy,North America,119,6,47,6,0,1,Low,1,1,1,1
3887,Demon Slayer,Adventure,Asia,211,2,45,45,10,0,Low,1,1,1,0
3888,Demon Slayer,Comedy,Asia,86,3,31,42,8,1,High,1,1,0,0
3889,One Piece,Fantasy,North America,112,17,4,15,6,1,Low,1,1,0,0
3890,Spy x Family,Action,Latin America,102,9,56,35,1,0,Low,1,0,0,0
3891,Chainsaw Man,Adventure,Asia,105,4,45,32,16,0,Low,1,1,1,0
3892,Spy x Family,Action,North America,122,22,16,14,15,0,Low,1,1,1,1
3893,Attack on Titan,Fantasy,Asia,157,23,11,35,15,0,Low,1,1,0,0
3894,Solo Leveling,Fantasy,North America,192,2,51,11,13,1,Low,1,1,1,1
3895,Demon Slayer,Action,Asia,148,9,11,10,1,0,Low,1,0,0,0
3896,Spy x Family,Adventure,Asia,112,14,34,17,18,1,Low,1,0,0,0
3897,Attack on Titan,Fantasy,Europe,201,11,20,13,2,0,Low,0,0,0,0
3898,Demon Slayer,Comedy,North America,57,2,20,34,7,1,Low,1,1,0,0
3899,Solo Leveling,Fantasy,North America,166,21,57,45,18,1,Low,1,0,0,0
3900,Spy x Family,Adventure,North America,98,2,1,5,15,0,Low,1,1,0,0
3901,Demon Slayer,Fantasy,North America,137,5,52,10,3,1,Low,1,1,0,0
3902,Chainsaw Man,Action,Asia,162,7,56,32,7,0,Low,1,1,1,1
3903,Chainsaw Man,Fantasy,Europe,75,22,20,12,0,1,Low,1,1,1,1
3904,One Piece,Fantasy,Europe,145,4,14,13,3,1,Low,0,0,0,0
3905,One Piece,Adventure,Latin America,148,14,10,21,6,1,Low,1,1,1,0
3906,Demon Slayer,Action,North America,198,2,9,33,0,1,Low,1,1,1,1
3907,Attack on Titan,Adventure,Latin America,248,23,17,41,17,1,Low,1,1,1,1
3908,Chainsaw Man,Fantasy,Asia,77,12,22,47,3,1,Low,0,0,0,0
3909,Attack on Titan,Comedy,Latin America,196,10,30,32,19,1,Low,1,1,1,1
3910,Attack on Titan,Fantasy,North America,138,1,53,12,13,1,Low,0,0,0,0
3911,Demon Slayer,Adventure,Europe,107,19,54,46,7,0,Low,0,0,0,0
3912,Attack on Titan,Comedy,Europe,154,23,55,35,17,1,Low,0,0,0,0
3913,Chainsaw Man,Adventure,North America,87,16,25,36,6,1,Low,0,0,0,0
3914,Solo Leveling,Adventure,Asia,90,15,52,38,2,0,High,1,0,0,0
3915,One Piece,Action,North America,70,14,1,28,13,1,Low,1,0,0,0
3916,Solo Leveling,Comedy,Asia,161,9,38,13,11,1,Low,1,1,1,1
3917,Attack on Titan,Fantasy,Europe,153,21,6,12,14,0,Low,1,1,1,0
3918,Solo Leveling,Adventure,Asia,107,23,23,22,7,1,Low,0,0,0,0
3919,Chainsaw Man,Fantasy,North America,200,15,38,44,4,1,Low,1,1,1,1
3920,Chainsaw Man,Action,North America,113,7,31,2,16,0,Low,1,1,1,1
3921,Attack on Titan,Action,North America,191,4,25,29,9,1,Low,1,1,0,0
3922,Demon Slayer,Comedy,Asia,144,21,22,13,10,1,Low,1,0,0,0
3923,Solo Leveling,Action,Asia,112,18,13,35,15,0,Low,1,1,0,0
3924,Demon Slayer,Action,Asia,135,8,28,13,15,0,Low,0,0,0,0
3925,Demon Slayer,Fantasy,Europe,89,12,24,34,3,1,Low,1,0,0,0
3926,Jujutsu Kaisen,Action,Latin America,148,15,55,19,4,1,Low,0,0,0,0
3927,Attack on Titan,Action,Latin America,141,15,30,9,9,0,Low,1,1,0,0
3928,One Piece,Adventure,North America,161,17,1,31,13,0,Low,1,0,0,0
3929,Chainsaw Man,Action,Europe,175,2,1,33,8,1,Low,1,0,0,0
3930,Chainsaw Man,Adventure,Asia,144,12,22,27,17,1,Low,0,0,0,0
3931,Attack on Titan,Action,North America,80,3,57,45,19,0,High,1,1,1,1
3932,Spy x Family,Action,Europe,177,7,46,2,5,1,Low,0,0,0,0
3933,Spy x Family,Comedy,North America,140,6,10,15,10,1,Low,1,0,0,0
3934,Spy x Family,Comedy,Europe,64,14,28,19,16,1,Low,0,0,0,0
3935,One Piece,Adventure,Europe,152,23,41,31,8,0,Low,0,0,0,0
3936,Chainsaw Man,Action,Latin America,155,5,34,16,2,1,Low,1,1,0,0
3937,Attack on Titan,Fantasy,North America,125,4,48,43,15,1,Low,1,0,0,0
3938,Chainsaw Man,Comedy,Asia,132,15,8,15,19,0,Low,0,0,0,0
3939,Demon Slayer,Fantasy,Latin America,116,7,31,6,3,1,Low,0,0,0,0
3940,Solo Leveling,Comedy,Latin America,156,3,29,14,14,0,Low,1,1,1,1
3941,Solo Leveling,Comedy,Asia,145,13,14,27,1,1,Low,1,1,0,0
3942,Chainsaw Man,Action,Europe,103,10,13,38,19,1,Low,1,1,0,0
3943,Jujutsu Kaisen,Comedy,Asia,204,23,50,19,16,1,Low,0,0,0,0
3944,One Piece,Fantasy,North America,113,2,16,37,18,0,Low,1,1,0,0
3945,Spy x Family,Comedy,Asia,31,12,21,43,19,1,Low,0,0,0,0
3946,One Piece,Adventure,Europe,121,22,51,4,15,0,Low,0,0,0,0
3947,One Piece,Action,Asia,181,12,29,26,18,1,Low,1,1,0,0
3948,Demon Slayer,Action,Europe,131,19,16,9,16,1,Low,1,1,1,1
3949,One Piece,Adventure,Europe,74,19,15,41,3,0,Low,0,0,0,0
3950,Solo Leveling,Adventure,North America,98,21,51,40,17,0,High,0,0,0,0
3951,Demon Slayer,Adventure,Asia,96,3,7,15,3,1,Low,0,0,0,0
3952,Attack on Titan,Comedy,Asia,116,6,58,41,2,1,Low,1,1,1,0
3953,One Piece,Action,North America,129,2,38,37,17,1,Low,1,0,0,0
3954,One Piece,Adventure,Europe,159,13,30,4,19,0,Low,0,0,0,0
3955,Attack on Titan,Comedy,Asia,145,9,11,26,4,1,Low,0,0,0,0
3956,One Piece,Adventure,North America,147,13,32,18,8,0,Low,1,1,1,1
3957,Attack on Titan,Fantasy,Europe,211,23,57,41,14,1,Low,1,1,0,0
3958,Demon Slayer,Fantasy,North America,174,14,11,35,8,1,Low,1,1,1,1
3959,Solo Leveling,Action,Asia,170,19,24,41,13,1,Low,0,0,0,0
3960,Attack on Titan,Comedy,North America,67,11,37,41,1,0,High,0,0,0,0
3961,Jujutsu Kaisen,Fantasy,Latin America,109,14,47,29,17,1,Low,1,1,0,0
3962,Attack on Titan,Fantasy,Europe,76,16,17,24,12,0,Low,1,1,1,0
3963,One Piece,Comedy,Latin America,109,10,18,4,15,1,Low,0,0,0,0
3964,Spy x Family,Adventure,Latin America,171,20,54,21,5,1,Low,1,0,0,0
3965,Spy x Family,Comedy,Europe,124,16,2,39,15,0,Low,0,0,0,0
3966,Demon Slayer,Adventure,Europe,182,2,34,7,3,0,Low,1,1,1,0
3967,Chainsaw Man,Fantasy,North America,167,16,4,23,9,0,Low,0,0,0,0
3968,Demon Slayer,Fantasy,Europe,142,14,34,40,18,1,Low,0,0,0,0
3969,Chainsaw Man,Fantasy,Latin America,183,21,50,21,10,1,Low,1,1,1,1
3970,Spy x Family,Action,Latin America,194,18,26,1,4,1,Low,1,0,0,0
3971,Spy x Family,Action,Asia,158,6,36,41,17,0,Low,1,0,0,0
3972,Attack on Titan,Action,Europe,149,7,45,25,2,1,Low,1,1,1,0
3973,Solo Leveling,Comedy,Latin America,165,13,20,31,7,1,Low,0,0,0,0
3974,Jujutsu Kaisen,Fantasy,Asia,83,2,15,44,10,1,Low,1,0,0,0
3975,Demon Slayer,Fantasy,Asia,135,15,27,38,18,1,Low,0,0,0,0
3976,One Piece,Comedy,North America,139,17,24,45,2,1,Low,1,1,0,0
3977,Chainsaw Man,Action,Latin America,125,13,32,5,11,1,Low,1,1,1,1
3978,One Piece,Comedy,North America,108,7,16,31,14,1,Low,1,1,1,1
3979,Solo Leveling,Action,Latin America,179,1,42,1,15,1,Low,0,0,0,0
3980,Chainsaw Man,Fantasy,North America,146,3,29,30,4,1,Low,1,1,0,0
3981,Demon Slayer,Adventure,North America,150,20,40,18,18,0,Low,1,1,0,0
3982,Attack on Titan,Action,Europe,196,18,52,8,5,1,Low,1,1,1,1
3983,One Piece,Fantasy,North America,132,7,3,26,11,0,Low,0,0,0,0
3984,Solo Leveling,Fantasy,Europe,124,21,1,40,18,1,Low,0,0,0,0
3985,Demon Slayer,Adventure,Asia,194,17,59,15,8,0,Low,1,0,0,0
3986,Spy x Family,Fantasy,Latin America,80,12,8,19,17,0,Low,1,1,1,1
3987,Spy x Family,Fantasy,Asia,142,16,53,10,2,1,Low,0,0,0,0
3988,Demon Slayer,Action,Latin America,110,10,30,24,13,0,Low,1,1,0,0
3989,Demon Slayer,Action,Asia,151,23,24,16,4,1,Low,0,0,0,0
3990,Demon Slayer,Adventure,Latin America,162,16,36,43,4,1,Low,1,1,0,0
3991,Chainsaw Man,Adventure,North America,165,20,35,31,3,1,Low,0,0,0,0
3992,Demon Slayer,Fantasy,Latin America,181,18,54,44,15,0,Low,0,0,0,0
3993,One Piece,Action,Latin America,129,15,4,16,12,0,Low,1,1,0,0
3994,Solo Leveling,Adventure,Asia,132,23,23,16,7,1,Low,0,0,0,0
3995,Chainsaw Man,Adventure,Asia,161,11,23,28,15,1,Low,1,1,1,1
3996,Demon Slayer,Comedy,Asia,175,18,28,20,1,1,Low,1,1,1,0
3997,Jujutsu Kaisen,Adventure,Europe,87,6,49,35,7,1,High,0,0,0,0
3998,Jujutsu Kaisen,Fantasy,Europe,152,1,44,9,2,1,Low,1,1,1,0
3999,Solo Leveling,Action,Latin America,124,23,30,40,8,1,Low,1,0,0,0
4000,Spy x Family,Adventure,Latin America,143,7,36,10,10,0,Low,0,0,0,0
4001,Attack on Titan,Comedy,North America,125,12,57,45,19,1,Low,1,1,0,0
4002,Attack on Titan,Action,North America,111,20,55,18,0,1,Low,1,1,0,0
4003,Spy x Family,Adventure,Latin America,99,4,18,45,0,0,Low,1,1,1,0
4004,Chainsaw Man,Comedy,Europe,133,10,22,45,7,0,Low,0,0,0,0
4005,Chainsaw Man,Adventure,Latin America,154,21,34,15,15,1,Low,0,0,0,0
4006,Chainsaw Man,Action,North America,115,2,53,45,9,1,Low,0,0,0,0
4007,Attack on Titan,Action,Europe,187,9,49,30,1,1,Low,1,1,1,1
4008,Jujutsu Kaisen,Action,Europe,238,10,5,32,15,1,Low,1,1,1,1
4009,Attack on Titan,Fantasy,North America,156,20,5,40,3,1,Low,1,1,1,0
4010,One Piece,Adventure,Latin America,138,11,55,27,18,1,Low,0,0,0,0
4011,Demon Slayer,Fantasy,Asia,103,14,36,27,8,1,Low,0,0,0,0
4012,Chainsaw Man,Action,Latin America,154,3,29,19,2,0,Low,1,1,1,1
4013,Jujutsu Kaisen,Comedy,Latin America,199,1,0,10,10,1,Low,1,0,0,0
4014,Solo Leveling,Adventure,North America,217,7,7,44,7,1,Low,0,0,0,0
4015,Solo Leveling,Fantasy,Europe,195,4,27,46,6,1,Low,1,1,0,0
4016,Demon Slayer,Adventure,North America,173,7,24,6,0,0,Low,0,0,0,0
4017,Jujutsu Kaisen,Comedy,Latin America,156,16,32,24,7,1,Low,1,0,0,0
4018,Attack on Titan,Fantasy,Asia,98,10,52,9,16,0,High,1,1,0,0
4019,Attack on Titan,Action,Asia,136,15,59,27,10,0,Low,0,0,0,0
4020,One Piece,Fantasy,Asia,131,16,37,7,6,1,Low,0,0,0,0
4021,One Piece,Adventure,North America,136,6,51,6,8,0,Low,1,1,1,0
4022,Attack on Titan,Adventure,Europe,111,4,13,33,13,1,Low,0,0,0,0
4023,Solo Leveling,Adventure,North America,170,4,10,21,4,1,Low,1,1,1,1
4024,Chainsaw Man,Adventure,Asia,129,23,1,46,17,1,Low,1,1,0,0
4025,Solo Leveling,Action,Latin America,125,4,52,38,12,0,Low,1,1,1,0
4026,One Piece,Fantasy,Europe,111,22,29,44,4,1,Low,1,1,1,1
4027,Demon Slayer,Action,North America,149,22,29,17,7,1,Low,1,1,1,0
4028,Attack on Titan,Action,North America,199,17,3,31,14,0,Low,0,0,0,0
4029,One Piece,Action,Europe,139,13,12,37,3,1,Low,1,1,0,0
4030,One Piece,Adventure,Europe,151,2,6,11,0,1,Low,1,1,0,0
4031,Chainsaw Man,Adventure,Latin America,217,20,37,28,5,0,Low,1,1,1,1
4032,Attack on Titan,Adventure,Europe,188,6,2,5,18,1,Low,0,0,0,0
4033,Chainsaw Man,Fantasy,Latin America,163,22,8,12,11,1,Low,0,0,0,0
4034,Attack on Titan,Comedy,Asia,161,1,13,3,6,0,Low,1,1,0,0
4035,Chainsaw Man,Adventure,Asia,115,8,51,41,12,1,Low,0,0,0,0
